NC_011165|Pseudomonas phage LBL3|
YP_004821387.1|0|
YP_004821388.1|0|
YP_004821389.1|0|
YP_004821390.1|0|
YP_004821391.1|0|
YP_004821392.1|0|
YP_004821393.1|0|
YP_004821394.1|0|
YP_004821395.1|0|
YP_004821396.1|0|
YP_004821397.1|0|
YP_004821398.1|0|
YP_004821399.1|0|
YP_004821400.1|0|
YP_004821401.1|0|
YP_004821402.1|0|
YP_004821403.1|0|
YP_004821404.1|0|
YP_004821405.1|13|
YP_004821406.1|0|
YP_004821407.1|0|
YP_004821408.1|0|
YP_004821409.1|0|
YP_004821410.1|0|
YP_004821411.1|0|
YP_004821412.1|0|
YP_004821413.1|0|
YP_004821414.1|0|
YP_004821415.1|0|
YP_004821416.1|0|
YP_004821417.1|0|
YP_004821418.1|0|
YP_004821419.1|0|
YP_004821420.1|0|
YP_004821421.1|0|
YP_004821422.1|0|
YP_004821423.1|0|
YP_004821424.1|0|
YP_004821425.1|0|
YP_004821426.1|0|
YP_004821427.1|0|
YP_004821428.1|0|
YP_004821429.1|0|
YP_004821430.1|0|
YP_004821431.1|0|
YP_004821432.1|0|
YP_004821433.1|0|
YP_004821434.1|0|
YP_004821435.1|0|
YP_004821436.1|0|
YP_004821437.1|0|
YP_004821438.1|0|
YP_004821439.1|0|
YP_004821440.1|0|
YP_004821441.1|0|
YP_004821442.1|0|
YP_004821443.1|0|
YP_004821444.1|0|
YP_004821445.1|0|
YP_004821446.1|0|
YP_004821447.1|0|
YP_004821448.1|0|
YP_004821449.1|0|
YP_004821450.1|0|
YP_004821451.1|0|
YP_004821452.1|0|
YP_004821453.1|0|
YP_004821454.1|0|
YP_004821455.1|0|
YP_004821456.1|0|
YP_004821457.1|0|
YP_004821458.1|0|
YP_004821459.1|0|
YP_004821460.1|0|
YP_004821461.1|0|
YP_004821462.1|0|
YP_004821463.1|0|
YP_004821464.1|0|
YP_004821465.1|0|
YP_004821466.1|0|
YP_004821467.1|0|
YP_004821468.1|0|
YP_004821469.1|0|
YP_004821470.1|0|
YP_004821471.1|0|
YP_004821472.1|0|
YP_004821473.1|0|
YP_004821474.1|0|
YP_004821475.1|0|
YP_004821476.1|0|
YP_004821477.1|0|
YP_004821478.1|0|
YP_004821479.1|0|
YP_004821480.1|0|
YP_004821481.1|0|
YP_004821482.1|0|
YP_004821483.1|0|
YP_004821484.1|0|
YP_004821485.1|0|
YP_004821486.1|0|
YP_004821487.1|0|
YP_004821488.1|0|
YP_004821489.1|0|
YP_004821490.1|0|
YP_004821491.1|0|
YP_004821492.1|0|
YP_004821493.1|0|
YP_004821494.1|0|
YP_004821495.1|0|
YP_004821496.1|0|
YP_004821497.1|0|
YP_004821498.1|0|
YP_004821499.1|0|
YP_004821500.1|0|
YP_004821501.1|0|
YP_004821502.1|0|
YP_004821503.1|0|
YP_004821504.1|0|
YP_004821505.1|0|
YP_004821506.1|0|
YP_004821507.1|0|
YP_004821508.1|0|
YP_004821509.1|0|
YP_004821510.1|0|
YP_004821511.1|0|
YP_004821512.1|0|
YP_004821513.1|0|
YP_004821514.1|0|
YP_004821515.1|0|
YP_004821516.1|0|
YP_004821517.1|0|
YP_004821518.1|0|
YP_004821519.1|0|
YP_004821520.1|0|
YP_004821521.1|0|
YP_004821522.1|0|
YP_004821523.1|0|
YP_004821524.1|0|
YP_004821525.1|0|
YP_004821526.1|0|
YP_004821527.1|0|
YP_004821528.1|0|
YP_004821529.1|0|
YP_004821530.1|0|
YP_004821531.1|0|
YP_004821532.1|0|
YP_004821533.1|0|
YP_004821534.1|0|
YP_004821535.1|0|
YP_004821536.1|0|
YP_004821537.1|0|
YP_004821538.1|0|
YP_004821539.1|0|
*
NC_021789|Cellulophaga phage phi19:3|
YP_008240786.1|0|
YP_008240787.1|0|
YP_008240788.1|0|
YP_008240789.1|0|
YP_008240790.1|0|
YP_008240791.1|0|
YP_008240792.1|0|
YP_008240793.1|0|
YP_008240794.1|0|
YP_008240795.1|0|
YP_008240796.1|0|
YP_008240797.1|0|
YP_008240798.1|0|
YP_008240799.1|0|
YP_008240800.1|0|
YP_008240801.1|0|
YP_008240802.1|0|
YP_008240803.1|1|
YP_008240804.1|0|
YP_008240805.1|0|
YP_008240806.1|0|
YP_008240807.1|0|
YP_008240808.1|0|
YP_008240809.1|0|
YP_008240810.1|0|
YP_008240811.1|0|
YP_008240812.1|0|
YP_008240813.1|0|
YP_008240814.1|0|
YP_008240815.1|0|
YP_008240816.1|0|
YP_008240817.1|0|
YP_008240818.1|0|
YP_008240819.1|0|
YP_008240820.1|0|
YP_008240821.1|0|
YP_008240822.1|0|
YP_008240823.1|0|
YP_008240824.1|0|
YP_008240825.1|0|
YP_008240826.1|0|
YP_008240827.1|0|
YP_008240828.1|0|
YP_008240829.1|0|
YP_008240830.1|0|
YP_008240831.1|0|
YP_008240832.1|0|
YP_008240833.1|0|
YP_008240834.1|0|
YP_008240835.1|0|
YP_008240836.1|0|
YP_008240837.1|0|
YP_008240838.1|0|
YP_008240839.1|0|
YP_008240840.1|0|
YP_008240841.1|0|
YP_008240842.1|0|
YP_008240843.1|0|
YP_008240844.1|0|
YP_008240845.1|0|
YP_008240846.1|0|
YP_008240847.1|0|
YP_008240848.1|0|
YP_008240849.1|0|
YP_008240850.1|0|
YP_008240851.1|0|
YP_008240852.1|0|
YP_008240853.1|0|
YP_008240854.1|0|
YP_008240855.1|0|
YP_008240856.1|0|
YP_008240857.1|0|
YP_008240858.1|0|
YP_008240859.1|0|
YP_008240860.1|0|
YP_008240861.1|0|
YP_008240862.1|0|
YP_008240863.1|0|
YP_008240864.1|1|
YP_008240865.1|0|
YP_008240866.1|0|
YP_008240867.1|0|
YP_008240868.1|0|
YP_008240869.1|0|
YP_008240870.1|0|
YP_008240871.1|0|
YP_008240872.1|0|
YP_008240873.1|0|
YP_008240874.1|0|
YP_008240875.1|0|
YP_008240876.1|0|
YP_008240877.1|0|
YP_008240878.1|0|
YP_008240879.1|0|
YP_008240880.1|0|
YP_008240881.1|0|
YP_008240882.1|0|
YP_008240883.1|0|
YP_008240884.1|0|
YP_008240885.1|0|
YP_008240886.1|0|
YP_008240887.1|0|
YP_008240888.1|0|
YP_008240889.1|0|
YP_008240890.1|0|
YP_008240891.1|0|
YP_008240892.1|0|
YP_008240893.1|0|
YP_008240894.1|0|
YP_008240895.1|0|
YP_008240896.1|0|
YP_008240897.1|0|
YP_008240898.1|0|
YP_008240899.1|0|
YP_008240900.1|0|
YP_008240901.1|0|
YP_008240902.1|0|
YP_008240903.1|0|
YP_008240904.1|0|
YP_008240905.1|1|
YP_008240906.1|0|
YP_008240907.1|0|
YP_008240908.1|1|
YP_008240909.1|0|
YP_008240910.1|0|
YP_008240911.1|0|
YP_008240912.1|0|
YP_008240913.1|0|
YP_008240914.1|0|
*
NC_019502|Bacillus phage phIS3501|
YP_007004332.1|0|
YP_007004333.1|0|
YP_007004334.1|0|
YP_007004335.1|0|
YP_007004336.1|0|
YP_007004337.1|0|
YP_007004338.1|0|
YP_007004339.1|0|
YP_007004340.1|0|
YP_007004341.1|1|
YP_007004342.1|0|
YP_007004343.1|0|
YP_007004344.1|0|
YP_007004345.1|0|
YP_007004346.1|0|
YP_007004347.1|0|
YP_007004348.1|0|
YP_007004349.1|0|
YP_007004350.1|0|
YP_007004351.1|0|
YP_007004352.1|0|
YP_007004353.1|0|
YP_007004354.1|0|
YP_007004355.1|0|
YP_007004356.1|0|
YP_007004357.1|0|
YP_007004358.1|0|
YP_007004359.1|0|
YP_007004360.1|0|
YP_007004361.1|0|
YP_007004362.1|2|
YP_007004363.1|2|
YP_007004364.1|3|
YP_007004365.1|0|
YP_007004366.1|0|
YP_007004367.1|0|
YP_007004368.1|0|
YP_007004369.1|0|
YP_007004370.1|0|
YP_007004371.1|0|
YP_007004372.1|0|
YP_007004373.1|0|
YP_007004374.1|0|
YP_007004375.1|0|
YP_007004376.1|0|
YP_007004377.1|0|
YP_007004378.1|0|
YP_007004379.1|0|
YP_007004380.1|0|
YP_007004381.1|0|
YP_007004382.1|0|
*
NC_016164|Synechococcus phage S-CBS1|
YP_004934601.1|0|
YP_004934602.1|0|
YP_004934603.1|0|
YP_004934604.1|2|
YP_004934605.1|1|
YP_004934606.1|0|
YP_004934607.1|0|
YP_004934608.1|0|
YP_004934609.1|0|
YP_004934610.1|0|
YP_004934611.1|0|
YP_004934612.1|0|
YP_004934613.1|0|
YP_004934614.1|0|
YP_004934615.1|0|
YP_004934616.1|1|
YP_004934617.1|0|
YP_004934618.1|0|
YP_004934619.1|0|
YP_004934620.1|4|
YP_004934621.1|0|
YP_004934622.1|0|
YP_004934623.1|0|
YP_004934624.1|0|
YP_004934625.1|0|
YP_004934626.1|0|
YP_004934627.1|14|
YP_004934628.1|0|
YP_004934629.1|0|
YP_004934630.1|0|
YP_004934631.1|0|
YP_004934632.1|0|
YP_004934633.1|1|
YP_004934634.1|0|
YP_004934635.1|0|
YP_004934636.1|0|
YP_004934637.1|0|
YP_004934638.1|1|
YP_004934639.1|0|
YP_004934640.1|0|
YP_004934641.1|0|
YP_004934642.1|0|
YP_004934643.1|0|
*
NC_019709|Enterobacteria phage mEpX1|
YP_007111638.1|0|
YP_007111639.1|0|
YP_007111640.1|0|
YP_007111641.1|0|
YP_007111642.1|0|
YP_007111643.1|0|
YP_007111644.1|0|
YP_007111645.1|0|
YP_007111646.1|0|
YP_007111647.1|0|
YP_007111648.1|0|
YP_007111649.1|0|
YP_007111650.1|0|
YP_007111651.1|0|
YP_007111652.1|0|
YP_007111653.1|0|
YP_007111654.1|0|
YP_007111655.1|0|
YP_007111656.1|0|
YP_007111657.1|1|
YP_007111658.1|0|
YP_007111659.1|0|
YP_007111660.1|0|
YP_007111661.1|0|
YP_007111662.1|0|
YP_007111663.1|5|
YP_007111664.1|0|
YP_007111665.1|0|
YP_007111666.1|0|
YP_007111667.1|0|
YP_007111668.1|0|
YP_007111669.1|0|
YP_007111670.1|0|
YP_007111671.1|0|
YP_007111672.1|0|
YP_007111673.1|0|
YP_007111674.1|0|
YP_007111675.1|0|
YP_007111676.1|0|
YP_007111677.1|0|
YP_007111678.1|0|
YP_007111679.1|0|
YP_007111680.1|0|
YP_007111681.1|0|
YP_007111682.1|0|
YP_007111683.1|0|
YP_007111684.1|0|
YP_007111685.1|0|
YP_007111686.1|0|
YP_007111687.1|0|
YP_007111688.1|0|
YP_007111689.1|0|
YP_007111690.1|0|
YP_007111691.1|0|
YP_007111692.1|1|
YP_007111693.1|0|
YP_007111694.1|0|
YP_007111695.1|0|
YP_007111696.1|0|
YP_007111697.1|0|
YP_007111698.1|0|
YP_007111699.1|0|
YP_007111700.1|0|
YP_007111701.1|0|
YP_007111702.1|0|
YP_007111703.1|0|
*
NC_021535|Mycobacterium phage Jobu08|
YP_008126242.1|0|
YP_008126243.1|0|
YP_008126244.1|0|
YP_008126245.1|0|
YP_008126246.1|0|
YP_008126247.1|0|
YP_008126248.1|0|
YP_008126249.1|0|
YP_008126250.1|0|
YP_008126251.1|1|
YP_008126252.1|0|
YP_008126253.1|0|
YP_008126254.1|0|
YP_008126255.1|0|
YP_008126256.1|0|
YP_008126257.1|0|
YP_008126258.1|0|
YP_008126259.1|0|
YP_008126260.1|0|
YP_008126261.1|0|
YP_008126262.1|0|
YP_008126263.1|0|
YP_008126264.1|0|
YP_008126265.1|0|
YP_008126266.1|0|
YP_008126267.1|0|
YP_008126268.1|0|
YP_008126269.1|0|
YP_008126270.1|0|
YP_008126271.1|0|
YP_008126272.1|0|
YP_008126273.1|0|
YP_008126274.1|0|
YP_008126275.1|0|
YP_008126276.1|0|
YP_008126277.1|0|
YP_008126278.1|0|
YP_008126279.1|0|
YP_008126280.1|0|
YP_008126281.1|0|
YP_008126282.1|0|
YP_008126283.1|0|
YP_008126284.1|0|
YP_008126285.1|4|
YP_008126286.1|0|
YP_008126287.1|0|
YP_008126288.1|0|
YP_008126289.1|0|
YP_008126290.1|0|
YP_008126291.1|0|
YP_008126292.1|0|
YP_008126293.1|0|
YP_008126294.1|0|
YP_008126295.1|2|
YP_008126296.1|0|
YP_008126297.1|0|
YP_008126298.1|1|
YP_008126299.1|0|
YP_008126300.1|0|
YP_008126301.1|0|
YP_008126302.1|0|
YP_008126303.1|0|
YP_008126304.1|0|
YP_008126305.1|0|
YP_008126306.1|0|
YP_008126307.1|0|
YP_008126308.1|0|
YP_008126309.1|0|
YP_008126310.1|0|
YP_008126311.1|0|
YP_008126312.1|0|
YP_008126313.1|0|
YP_008126314.1|0|
YP_008126315.1|0|
YP_008126316.1|0|
YP_008126317.1|0|
YP_008126318.1|0|
YP_008126319.1|0|
YP_008126320.1|0|
YP_008126321.1|0|
YP_008126322.1|0|
YP_008126323.1|0|
YP_008126324.1|0|
YP_008126325.1|0|
YP_008126326.1|0|
*
NC_011399|Ralstonia phage RSM3|
YP_002290952.1|0|
YP_002290953.1|0|
YP_002290954.1|0|
YP_002290955.1|0|
YP_002290956.1|0|
YP_002290957.1|0|
YP_002290958.1|0|
YP_002290959.1|0|
YP_002290960.1|0|
YP_002290961.1|0|
YP_002290962.1|0|
YP_002290963.1|0|
YP_002290964.1|0|
YP_002290965.1|9|
*
NC_016761|Salmonella phage SPN1S|
YP_005097976.1|0|
YP_005097977.1|1|
YP_005097978.1|1|
YP_005097979.1|0|
YP_005097980.1|0|
YP_005097981.1|1|
YP_005097982.1|0|
YP_005097983.1|0|
YP_005097984.1|0|
YP_005097985.1|0|
YP_005097986.1|0|
YP_005097987.1|0|
YP_005097988.1|0|
YP_005097989.1|0|
YP_005097990.1|0|
YP_005097991.1|0|
YP_005097992.1|1|
YP_005097993.1|0|
YP_005097994.1|0|
YP_005097995.1|0|
YP_005097996.1|0|
YP_005097997.1|0|
YP_005097998.1|0|
YP_005097999.1|2|
YP_005098000.1|0|
YP_005098001.1|0|
YP_005098002.1|0|
YP_005098003.1|4|
YP_005098004.1|0|
YP_005098005.1|0|
YP_005098006.1|0|
YP_005098007.1|0|
YP_005098008.1|0|
YP_005098009.1|0|
YP_005098010.1|0|
YP_005098011.1|0|
YP_005098012.1|0|
YP_005098013.1|1|
YP_005098014.1|0|
YP_005098015.1|0|
YP_005098016.1|0|
YP_005098017.1|0|
YP_005098018.1|0|
YP_005098019.1|0|
YP_005098020.1|0|
YP_005098021.1|1|
YP_005098022.1|0|
YP_005098023.1|0|
YP_005098024.1|0|
YP_005098025.1|0|
YP_005098026.1|0|
YP_005098027.1|0|
*
NC_024375|Listeria phage LP-026|
YP_009044086.1|0|
YP_009044087.1|0|
YP_009044088.1|0|
YP_009044089.1|0|
YP_009044090.1|0|
YP_009044091.1|0|
YP_009044092.1|0|
YP_009044093.1|0|
YP_009044094.1|0|
YP_009044095.1|0|
YP_009044096.1|0|
YP_009044097.1|0|
YP_009044098.1|0|
YP_009044099.1|0|
YP_009044100.1|0|
YP_009044101.1|0|
YP_009044102.1|3|
YP_009044103.1|0|
YP_009044104.1|0|
YP_009044105.1|0|
YP_009044106.1|0|
YP_009044107.1|0|
YP_009044108.1|0|
YP_009044109.1|0|
YP_009044110.1|0|
YP_009044111.1|0|
YP_009044112.1|0|
YP_009044113.1|0|
YP_009044114.1|0|
YP_009044115.1|0|
YP_009044116.1|0|
YP_009044117.1|0|
YP_009044118.1|0|
YP_009044119.1|0|
YP_009044120.1|0|
YP_009044121.1|0|
YP_009044122.1|0|
YP_009044123.1|0|
YP_009044124.1|0|
YP_009044125.1|0|
YP_009044126.1|0|
YP_009044127.1|0|
YP_009044128.1|0|
YP_009044129.1|0|
YP_009044130.1|0|
YP_009044131.1|0|
YP_009044132.1|0|
YP_009044133.1|0|
YP_009044134.1|0|
YP_009044135.1|0|
YP_009044136.1|0|
YP_009044137.1|0|
YP_009044138.1|0|
YP_009044139.1|0|
YP_009044140.1|0|
YP_009044141.1|0|
YP_009044142.1|0|
YP_009044143.1|0|
YP_009044144.1|0|
YP_009044145.1|0|
YP_009044146.1|0|
YP_009044147.1|0|
YP_009044148.1|0|
YP_009044149.1|0|
YP_009044150.1|0|
YP_009044151.1|0|
YP_009044152.1|0|
YP_009044153.1|0|
YP_009044154.1|0|
YP_009044155.1|0|
YP_009044156.1|0|
YP_009044157.1|0|
YP_009044158.1|0|
YP_009044159.1|0|
YP_009044160.1|0|
YP_009044161.1|0|
YP_009044162.1|0|
YP_009044163.1|0|
YP_009044164.1|0|
YP_009044165.1|0|
YP_009044166.1|0|
YP_009044167.1|0|
YP_009044168.1|0|
YP_009044169.1|0|
YP_009044170.1|0|
YP_009044171.1|0|
YP_009044172.1|0|
YP_009044173.1|0|
YP_009044174.1|0|
YP_009044175.1|0|
YP_009044176.1|0|
YP_009044177.1|0|
YP_009044178.1|0|
YP_009044179.1|0|
YP_009044180.1|0|
YP_009044181.1|0|
YP_009044182.1|0|
YP_009044183.1|0|
YP_009044184.1|1|
YP_009044185.1|0|
YP_009044186.1|0|
YP_009044187.1|0|
YP_009044188.1|0|
YP_009044189.1|0|
YP_009044190.1|0|
YP_009044191.1|0|
YP_009044192.1|0|
YP_009044193.1|0|
YP_009044194.1|0|
YP_009044195.1|0|
YP_009044196.1|0|
YP_009044197.1|0|
YP_009044198.1|0|
YP_009044199.1|0|
*
NC_025429|Rhizobium phage vB_RleM_P10VF|
YP_009099740.1|0|
YP_009099741.1|0|
YP_009099742.1|0|
YP_009099743.1|0|
YP_009099744.1|0|
YP_009099745.1|0|
YP_009099746.1|0|
YP_009099747.1|0|
YP_009099748.1|0|
YP_009099749.1|0|
YP_009099750.1|0|
YP_009099751.1|0|
YP_009099752.1|2|
YP_009099753.1|0|
YP_009099754.1|0|
YP_009099755.1|0|
YP_009099756.1|0|
YP_009099757.1|0|
YP_009099758.1|0|
YP_009099759.1|0|
YP_009099760.1|0|
YP_009099761.1|0|
YP_009099762.1|0|
YP_009099763.1|0|
YP_009099764.1|0|
YP_009099765.1|0|
YP_009099766.1|0|
YP_009099767.1|0|
YP_009099768.1|0|
YP_009099769.1|0|
YP_009099770.1|0|
YP_009099771.1|0|
YP_009099772.1|0|
YP_009099773.1|0|
YP_009099774.1|0|
YP_009099775.1|0|
YP_009099776.1|0|
YP_009099777.1|1|
YP_009099778.1|0|
YP_009099779.1|0|
YP_009099780.1|1|
YP_009099781.1|0|
YP_009099782.1|0|
YP_009099783.1|0|
YP_009099784.1|0|
YP_009099785.1|0|
YP_009099786.1|0|
YP_009099787.1|0|
YP_009099788.1|1|
YP_009099789.1|0|
YP_009099790.1|0|
YP_009099791.1|0|
YP_009099792.1|0|
YP_009099793.1|0|
YP_009099794.1|0|
YP_009099795.1|0|
YP_009099796.1|0|
YP_009099797.1|0|
YP_009099798.1|0|
YP_009099799.1|0|
YP_009099800.1|0|
YP_009099801.1|0|
YP_009099802.1|0|
YP_009099803.1|0|
YP_009099804.1|0|
YP_009099805.1|0|
YP_009099806.1|0|
YP_009099807.1|0|
YP_009099808.1|0|
YP_009099809.1|0|
YP_009099810.1|0|
YP_009099811.1|0|
YP_009099812.1|0|
YP_009099813.1|0|
YP_009099814.1|0|
YP_009099815.1|0|
YP_009099816.1|0|
YP_009099817.1|0|
YP_009099818.1|0|
YP_009099819.1|1|
YP_009099820.1|0|
YP_009099821.1|0|
YP_009099822.1|1|
YP_009099823.1|0|
YP_009099824.1|0|
YP_009099825.1|0|
YP_009099826.1|0|
YP_009099827.1|0|
YP_009099828.1|0|
YP_009099829.1|0|
YP_009099830.1|0|
YP_009099831.1|0|
YP_009099832.1|0|
YP_009099833.1|3|
YP_009099834.1|0|
YP_009099835.1|0|
YP_009099836.1|0|
YP_009099837.1|0|
YP_009099838.1|0|
YP_009099839.1|0|
YP_009099840.1|0|
YP_009099841.1|0|
YP_009099842.1|0|
YP_009099843.1|0|
YP_009099844.1|0|
YP_009099845.1|0|
YP_009099846.1|0|
YP_009099847.1|0|
YP_009099848.1|0|
YP_009099849.1|0|
YP_009099850.1|0|
YP_009099851.1|0|
YP_009099852.1|0|
YP_009099853.1|0|
YP_009099854.1|0|
YP_009099855.1|0|
YP_009099856.1|0|
YP_009099857.1|0|
YP_009099858.1|0|
YP_009099859.1|0|
YP_009099860.1|0|
YP_009099861.1|0|
YP_009099862.1|0|
YP_009099863.1|0|
YP_009099864.1|0|
YP_009099865.1|0|
YP_009099866.1|0|
YP_009099867.1|0|
YP_009099868.1|0|
YP_009099869.1|0|
YP_009099870.1|0|
YP_009099871.1|0|
YP_009099872.1|0|
YP_009099873.1|0|
YP_009099874.1|0|
YP_009099875.1|0|
YP_009099876.1|0|
YP_009099877.1|0|
YP_009099878.1|0|
YP_009099879.1|0|
YP_009099880.1|0|
YP_009099881.1|0|
YP_009099882.1|0|
YP_009099883.1|0|
YP_009099884.1|0|
YP_009099885.1|0|
YP_009099886.1|0|
YP_009099887.1|0|
YP_009099888.1|0|
YP_009099889.1|0|
YP_009099890.1|0|
YP_009099891.1|0|
YP_009099892.1|0|
YP_009099893.1|0|
YP_009099894.1|0|
YP_009099895.1|0|
YP_009099896.1|0|
YP_009099897.1|0|
YP_009099898.1|0|
YP_009099899.1|0|
YP_009099900.1|0|
YP_009099901.1|0|
YP_009099902.1|0|
YP_009099903.1|0|
YP_009099904.1|0|
YP_009099905.1|0|
YP_009099906.1|0|
YP_009099907.1|0|
YP_009099908.1|0|
YP_009099909.1|0|
YP_009099910.1|0|
YP_009099911.1|0|
YP_009099912.1|0|
YP_009099913.1|0|
YP_009099914.1|0|
YP_009099915.1|0|
YP_009099916.1|0|
YP_009099917.1|0|
YP_009099918.1|0|
YP_009099919.1|3|
YP_009099920.1|0|
YP_009099921.1|0|
YP_009099922.1|0|
YP_009099923.1|0|
YP_009099924.1|0|
YP_009099925.1|0|
YP_009099926.1|0|
YP_009099927.1|0|
YP_009099928.1|0|
YP_009099929.1|0|
YP_009099930.1|0|
YP_009099931.1|0|
YP_009099932.1|0|
YP_009099933.1|0|
YP_009099934.1|0|
YP_009099935.1|0|
YP_009099936.1|0|
YP_009099937.1|0|
YP_009099938.1|0|
YP_009099939.1|0|
YP_009099940.1|0|
YP_009099941.1|0|
YP_009099942.1|0|
YP_009099943.1|0|
YP_009099944.1|0|
YP_009099945.1|0|
YP_009099946.1|0|
YP_009099947.1|0|
YP_009099948.1|0|
YP_009099949.1|0|
YP_009099950.1|0|
YP_009099951.1|0|
YP_009099952.1|0|
YP_009099953.1|0|
YP_009099954.1|0|
YP_009099955.1|0|
YP_009099956.1|0|
YP_009099957.1|0|
YP_009099958.1|0|
YP_009099959.1|0|
YP_009099960.1|0|
YP_009099961.1|0|
YP_009099962.1|0|
YP_009099963.1|6|
YP_009099964.1|0|
YP_009099965.1|0|
YP_009099966.1|0|
YP_009099967.1|0|
YP_009099968.1|0|
YP_009099969.1|0|
YP_009099970.1|0|
YP_009099971.1|0|
YP_009099972.1|0|
YP_009099973.1|0|
YP_009099974.1|0|
YP_009099975.1|0|
YP_009099976.1|0|
YP_009099977.1|0|
YP_009099978.1|0|
YP_009099979.1|0|
YP_009099980.1|0|
YP_009099981.1|0|
YP_009099982.1|0|
YP_009099983.1|0|
YP_009099984.1|0|
YP_009099985.1|0|
YP_009099986.1|0|
YP_009099987.1|0|
YP_009099988.1|0|
YP_009099989.1|0|
YP_009099990.1|0|
YP_009099991.1|0|
YP_009099992.1|0|
YP_009099993.1|0|
YP_009099994.1|0|
YP_009099995.1|0|
YP_009099996.1|0|
*
NC_023712|Mycobacterium phage Firecracker|
YP_009014364.1|0|
YP_009014365.1|0|
YP_009014366.1|0|
YP_009014367.1|0|
YP_009014368.1|0|
YP_009014369.1|2|
YP_009014370.1|0|
YP_009014371.1|0|
YP_009014372.1|0|
YP_009014373.1|0|
YP_009014374.1|0|
YP_009014375.1|0|
YP_009014376.1|0|
YP_009014377.1|0|
YP_009014378.1|0|
YP_009014379.1|0|
YP_009014380.1|0|
YP_009014381.1|0|
YP_009014382.1|0|
YP_009014383.1|0|
YP_009014384.1|0|
YP_009014385.1|0|
YP_009014386.1|0|
YP_009014387.1|0|
YP_009014388.1|0|
YP_009014389.1|0|
YP_009014390.1|0|
YP_009014391.1|0|
YP_009014392.1|0|
YP_009014393.1|0|
YP_009014394.1|0|
YP_009014395.1|0|
YP_009014396.1|0|
YP_009014397.1|0|
YP_009014398.1|0|
YP_009014399.1|0|
YP_009014400.1|0|
YP_009014401.1|0|
YP_009014402.1|0|
YP_009014403.1|0|
YP_009014404.1|0|
YP_009014405.1|0|
YP_009014406.1|0|
YP_009014407.1|0|
YP_009014408.1|0|
YP_009014409.1|0|
YP_009014410.1|0|
YP_009014411.1|0|
YP_009014412.1|0|
YP_009014413.1|0|
YP_009014414.1|0|
YP_009014415.1|0|
YP_009014416.1|0|
YP_009014417.1|0|
YP_009014418.1|0|
YP_009014419.1|0|
YP_009014420.1|0|
YP_009014421.1|0|
YP_009014422.1|0|
YP_009014423.1|0|
YP_009014424.1|0|
YP_009014425.1|0|
YP_009014426.1|0|
YP_009014427.1|0|
YP_009014428.1|0|
YP_009014429.1|0|
YP_009014430.1|0|
YP_009014431.1|0|
YP_009014432.1|0|
YP_009014433.1|0|
YP_009014434.1|0|
YP_009014435.1|0|
YP_009014436.1|0|
YP_009014437.1|0|
YP_009014438.1|0|
YP_009014439.1|0|
YP_009014440.1|0|
YP_009014441.1|0|
YP_009014442.1|0|
YP_009014443.1|0|
YP_009014444.1|0|
YP_009014445.1|0|
YP_009014446.1|0|
YP_009014447.1|0|
YP_009014448.1|0|
YP_009014449.1|0|
YP_009014450.1|0|
YP_009014451.1|0|
YP_009014452.1|0|
YP_009014453.1|0|
YP_009014454.1|0|
YP_009014455.1|0|
YP_009014456.1|0|
YP_009014457.1|0|
YP_009014458.1|0|
YP_009014459.1|0|
YP_009014460.1|0|
YP_009014461.1|0|
YP_009014462.1|0|
YP_009014463.1|8|
YP_009014464.1|0|
YP_009014465.1|0|
YP_009014466.1|0|
YP_009014467.1|0|
YP_009014468.1|0|
YP_009014469.1|0|
YP_009014470.1|0|
YP_009014471.1|0|
YP_009014472.1|0|
YP_009014473.1|0|
YP_009014474.1|0|
YP_009014475.1|0|
YP_009014476.1|0|
YP_009014477.1|0|
YP_009014478.1|0|
YP_009014479.1|0|
YP_009014480.1|0|
YP_009014481.1|0|
YP_009014482.1|0|
YP_009014483.1|0|
YP_009014484.1|0|
YP_009014485.1|0|
YP_009014486.1|0|
YP_009014487.1|0|
YP_009014488.1|0|
YP_009014489.1|0|
YP_009014490.1|0|
YP_009014491.1|0|
*
NC_021863|Staphylococcus phage SA13|
YP_008320201.1|7|
YP_008320202.1|0|
YP_008320203.1|0|
YP_008320204.1|0|
YP_008320205.1|0|
YP_008320206.1|0|
YP_008320207.1|0|
YP_008320208.1|0|
YP_008320209.1|0|
YP_008320210.1|0|
YP_008320211.1|0|
YP_008320212.1|0|
YP_008320213.1|1|
YP_008320214.1|0|
YP_008320215.1|0|
YP_008320216.1|0|
YP_008320217.1|0|
YP_008320218.1|0|
YP_008320219.1|0|
YP_008320220.1|0|
YP_008320221.1|0|
YP_008320222.1|0|
YP_008320223.1|0|
YP_008320224.1|0|
YP_008320225.1|0|
YP_008320226.1|0|
YP_008320227.1|0|
YP_008320228.1|0|
YP_008320229.1|0|
YP_008320230.1|0|
YP_008320231.1|0|
YP_008320232.1|0|
YP_008320233.1|0|
YP_008320234.1|0|
YP_008320235.1|0|
YP_008320236.1|0|
YP_008320237.1|0|
YP_008320238.1|0|
YP_008320239.1|0|
YP_008320240.1|0|
YP_008320241.1|0|
YP_008320242.1|0|
YP_008320243.1|0|
YP_008320244.1|0|
YP_008320245.1|0|
YP_008320246.1|0|
YP_008320247.1|0|
YP_008320248.1|0|
YP_008320249.1|0|
YP_008320250.1|0|
YP_008320251.1|0|
